"['lead', 'stack', 'bottl', 'mess', 'tini', 'great', 'narrow', 'three', 'white', 'deal', 'counter', 'tile', 'hold', 'entre', 'can', 'small', 'corridor', 'space']",narrow corridor;tiny space;tiny white;white tiled;tiled counters;great deal;small counter;12-14 entrees;,narrow corridor;corridor leads;tiny space;tiny counters;white tiled;tiled counters;great deal;small counter;entrees holding;
"['great', 'food']",,food is;
"['desir', 'look', 'done', 'cook', 'side', 'road', 'accompani', 'steak', 'salad', 'succul', 'kill', 'like', 'leafi', 'precis']",desired 'doneness;n't look;leafy road;,succulent steaks;steaks cooked;desired doneness;that look;n't look;leafy kill;
"['slaw', 'pickel', 'lunch', 'come', 'extra', 'charg']",extra charge;,lunch came;extra charge;
"['wine', 'decent', 'price', 'reason']",decent wine;reasonable prices;,decent wine;reasonable prices;
"['deliv', 'door', 'conveni', 'right']",conveniently delivered;,all delivered;
"['wine', 'good', 'even', 'glass']",,wine was;
"['own', 'famili', 'restaur', 'nice', 'tradit']",nice family;traditional restaurant;,nice family;family owned;traditional restaurant;restaurant owned;
"['water', 'rather', 'price', 'terrac', 'sky', 'tri', 'club', 'would']",rather tried;tried terrace;,terrace tried;
"['get', 'tire', 'favorit', 'never', 'go', 'alway', 'dish']",always get;i go;never get;,dish is;i get;it get;i go;never get;
"['also', 'chang', 'mojito', 'order', 'world']",also ordered;,i ordered;change ordered;which was;
"['okay', 'servic']",okay service;,okay service;
"['wonder', 'thing', 'servic', 'food', 'except']",only thing;more wonderful;,only thing;thing is;wonderful thing;which is;
"['surpris', 'pleasantli']",very pleasantly;pleasantly surprised;,we were;
"['food', 'atroci', 'actual', 'aw']",just awful;,food was;
"['never', 'restaur', 'visit']",never visit;,i visit;never visit;restaurant visit;
"['soy', 'water', 'soup', 'udon', 'sauc']",soy sauce;,soup was;
"['calamari', 'fill', 'especi', 'pasta', 'main', 'excel', 'anti']",,anti -;pasta was;filling mains;mains were;
"['wine', 'glass', 'waitress', 'well', 'food', 'suggest', 'go']",suggested glasses;very well;,waitress suggested;glasses suggested;that went;
"['case', 'sister']",,
"['eat', 'mani', 'differ', 'indian', 'restaur']",many different;different indian;indian restaurants;,i eaten;many restaurants;different restaurants;indian restaurants;
"['busi', 'love', 'counter', 'food', 'give', 'say', 'order', 'might']",says i;,they be;you give;order give;food says;i love;you love;
"['roll', 'dumpl', 'type', 'banana', 'assort', 'crab', 'tempura', 'everi', 'includ', 'sushi', 'cevich', 'two', 'sashimi', 'mix', 'special', 'pleas', 'sake', 'particular', 'choic']",very particular;crab dumplings;assorted sashimi;,we are;which included;mix included;assorted sashimi;
"['eggplant', 'plain', 'pizza', 'garlic', 'tri', 'fresh']",fresh garlic;,plain pizza;pizza try;fresh garlic;
['go'],n't go;,n't go;
"['effort', 'wander', 'crowd', 'server', 'get', 'enough', 'attent', 'fine', 'around', 'clueless', 'make', 'littl', 'small', 'ok']",little clueless;enough servers;just have;small effort;,servers wander;little clueless;enough servers;they get;it 's;you have;small effort;effort make;attention get;
"['luck', 'get', 'good', 'tabl']",good luck;,good luck;table getting;
"['expect', 'randomli', 'pick', 'sure', 'someon', 'without', 'recommend']",n't sure;,we picked;it picked;who been;we were;n't were;what expect;
"['like', 'nose', 'look']",n't look;,n't look;
"['great', 'thai', 'planet']",,thai is;
"['servic', 'aw']",,service is;
[],just do;n't do;,n't do;it do;
"['ignor', 'trendi', 'wannab']",just ignore;trendy wannabes;,trendy wannabes;wannabes ignore;
"['dish', 'italian', 'keep', 'offer', 'menu', 'takeout', 'expand', 'wait', 'say', 'eye']",expanded menu;more italian;italian dishes;n't wait;,menu says;eye keep;expanded menu;more dishes;italian dishes;dishes offering;i wait;n't wait;
"['great', 'trust', 'devour', 'time']",,me trust;it be;all devoured;
"['last', 'eat', 'g', 'girlfiend', 'night']",i ate;again last;last night;,girlfiends ate;last night;
"['wish', 'everyday', 'one', 'offic', 'go', 'would', 'near']",i wish;office- i;,i wish;they had;one had;i go;
['final'],,
"['amma', 'money', 'year', 'valu', 'nyc', 'worst', 'past', 'experi']",worst value;,amma has;worst value;value has;i experienced;past years;
"['person', 'come', 'take', 'food', 'friend', 'thai', 'experi']",most experienced;experienced person;thai food;,i am;not am;experienced person;it comes;thai food;friend is;who took;me took;
"['good', 'overpric', 'overr', 'spot', 'pretti', 'think', 'would']",pretty good;good spot;not so;so overpriced;,i think;this be;good spot;it were;not were;
"['ahead', 'hundr', 'minut', 'name', 'five', 'tell', 'take', 'peopl', 'two', 'regardless', 'whether', 'host']",hundred people;,hostess take;name take;minutes tell;
"['though', 'pizza', 'good']",,pizza is;
"['wine', 'good', 'bottl', 'cheap']",,bottles are;
['disapoint'],not be;,you disapointed;not disapointed;
"['in', 'walk', 'riski']",,ins are;
"['delici', 'beer', 'offer', 'pumkin', 'differ', 'husband', 'food', 'tortelini', 'make', 'must', 'thier', 'guest', 'happi', 'recommend', 'dish']",different beers;thier guest;very happy;pumkin tortelini;,different beers;beers have;guest offer;that made;husband happy;food was;i recommend;dish recommend;it be;pumkin tortelini;
"['dinner', 'us', 'ask', 'special', 'give']",n't give;dinner special;,they give;n't give;dinner give;we asked;
"['chocol', 'bread', 'pud', 'dessert', 'crabmeat', 'must', 'lasagna', 'world']",,you have;lasagna have;which is;
"['leav', 'advic', 'pasta', 'word', 'tiramisu', 'save', 'room', 'never', 'dish']",save room;never leave;,room save;never leave;you had;tiramisu had;
"['good', 'servic', 'price']",very good;good service;very good;good prices;,good service;good prices;
"['recent', 'co', 'lunch', 'restaur', 'amaz', 'go', 'worker', 'time']",recently went;amazing time;,i went;amazing time;time had;
"['menu', 'staff', 'impecc', 'servic', 'need', 'present', 'unobtrus', 'attend', 'meal', 'know']",,service was;staff knows;they are;menu know;meal present;
"['ess', 'bagel', 'far', 'midtown', 'ny', 'either', 'sti', 'town', 'best']",best bagel;,ess is;sty town;best bagel;
"['great', 'food']",,food was;
"['open', 'person', 'get', 'late', 'night', 'well', 'ever']",well as;as late;ever got;,i got;i 'm;
"['server', 'thing', 'though', 'revenu', 'seem', 'train', 'drive', 'annoy', 'fact']",most annoying;annoying thing;drive revenue;,annoying thing;thing is;servers seem;revenue drive;
"['back', 'dumpl', 'kick', 'get', 'plate', 'food', 'bench', 'go', 'find']",,food go;bench find;
"['filet', 'piec', 'tri', 'mignon', 'pleas', 'tender', 'ever']",most tender;tender piece;,filet mignon;mignon try;tender piece;
"['everyth', 'pretti', 'good']",pretty good;only been;there once;,everything was;we had;we been;
"['drink', 'go', 'next', 'take', 'face', 'bar', 'peopl', 'still', 'us', 'around', 'away', 'turn', 'sangria', 'say', 'sit', 'back', 'bartend']",still sitting;,we sitting;we drank;sangria drank;we turned;2 gone;people gone;bartender took;it took;
"['busi', 'parti', 'holiday', 'someth']",holiday party;,something being;
"['menu', 'overlook', 'sake']",not be;,menu overlooked;not overlooked;
"['highli', 'would', 'recommend']",highly recommend;,i recommend;
"['great', 'place']",,place is;
"['half', 'pm', 'till', 'drink', 'amaz']",,drinks are;
"['trang', 'hundr', 'good', 'nha', 'liter', 'beef', 'back', 'cub', 'time']",nha trang;hundred times;,i been;nha trang;they 're;
"['truli', 'mani', 'theater', 'excel', 'poor', 'district', 'experi', 'find']",so many;many poor;poor experiences;excellent find;,many experiences;poor experiences;excellent find;
"['get', 'overr', 'restaur', 'brooklyn', 'one']",most overrated;overrated restaurants;,this got;overrated restaurants;
"['wine', 'ambianc', 'servic', 'deserv', 'select', 'outstand', 'recognit']",wine selection;deserve recognition;,service are;recognition deserve;
"['last', 'night', 'impress', 'year', 'anniverseri', 'go']",last night;,last night;n't was;all was;that impressed;
"['rather', 'take', 'pathet', 'us', 'seat', 'hour']",rather pathetic;,it was;it took;them took;us seat;
"['servic', 'howev', 'slow', 'promptli', 'reserv', 'seat']",had reservations;,we seated;we had;reservations had;service was;
"['first', 'skeptic', 'slightli', 'middl', 'sushi', 'nyc', 'restaur']",first i;slightly skeptical;,i was;it was;
"['realli', 'good', 'also', 'servic', 'waiter', 'friendli']",really also;,it 's;waiters are;
"['suan', 'heed', 'recommend', 'glad']",,suan was;i am;we heeded;
"['good', 'dessert', 'includ', 'portion', 'food', 'pretti', 'flavorless', 'littl', 'small']",pretty good;little flavorless;very small;including dessert;,food was;little flavorless;small flavorless;
"['month', 'visit', 'least']",,we visit;
"['street', 'nois', 'far', 'set', 'traffic', 'small']",small street;,it set;small street;it 's;
"['later', 'come', 'also', 'anim', 'wild', 'night', 'famili', 'run', 'avoid', 'bother', 'children', 'like', 'loos', 'popular', 'place']",wild animals;,place is;you bothered;wild animals;them avoid;
"['keep', 'short']",,i keep;this keep;
"['though', 'eat', 'felt', 'pari']",,i felt;i eating;
"['flagship', 'shanghai', 'life', 'compar', 'food', 'green', 'think', 'live', 'bo', 'restaur']",shanghai most;flagship green;green bo;,food was;green restaurant;
"['wonder', 'recommend', 'servic', 'highli', 'food', 'st', 'ambienc', 'cafe', 'bart']",highly recommend;recommend cafe;cafe st.;st. bart;wonderful service;,i recommend;st recommend;wonderful service;
"['trip', 'howev', 'worth', 'special']",not worth;special trip;,it 's;not 's;special trip;
"['nice', 'valu']",nice value;,nice value;
"['wagner', 'gigino', 'enjoy', 'park']",so enjoyable;,gigino is;
"['import', 'quick']",very important;,it was;which is;
"['busi', 'intim', 'meet', 'associ', 'good', 'dinner', 'host', 'restaur', 'nice', 'place', 'look']",nice restaurant;good place;,this is;nice restaurant;you looking;good place;intimate meeting;meeting host;
"['young', 'love', 'nyu', 'atmospher', 'student', 'make', 'place', 'fun']",nyu students;fun young;,nyu students;students love;place love;it makes;fun atmosphere;young atmosphere;
"['name', 'great', 'servic', 'food', 'cantones']",here does;great service;,food does;great service;service does;that is;
"['stand', 'cook', 'noth']",,nothing stands;
"['decent', 'joya', 'spot', 'relax', 'food', 'atmospher', 'cool', 'use', 'color']",cool spot;decent food;not relaxed;,joya used;cool spot;decent food;colorful atmosphere;not relaxed;relaxed atmosphere;
"['problem', 'insid', 'mcdonald', 'go', 'destroy']",,that 's;insides destroy;
"['quantiti', 'prix', 'get', 'enough', 'menu', 'everi', 'fix', 'worth', 'qualiti', 'penni']",,fixe menu;menu is;you get;more get;enough than;
"['lunch', 'citi', 'favorit', 'one', 'time']",,i been;it is;
"['egg', 'complet', 'fail', 'benedict', 'life', 'hollondais', 'entir', 'tri', 'remov', 'worst', 'sauc', 'brunch']",entire life;i tried;,i had;benedict had;which were;entire life;i tried;sauce removing;that was;it was;
"['neighborhood', 'oatmeal', 'packag', 'work', 'cook', 'item', 'quick', 'near', 'best']",i work;best oatmeal;quick-cooked item;,i work;they have;best oatmeal;oatmeal have;neighborhood- item;not item;packaged item;
"['busi', 'move', 'alway', 'fast']",always busy;fast moving;,
"['heritag', 'food', 'bad']",too bad;same heritage;,food was;n't was;same heritage;
"['chilean', 'server', 'good', 'offer', 'menu', 'write', 'outsid', 'special', 'except', 'board', 'bass', 'sea', 'look']",chilean sea;not offer;,menu looked;chilean bass;bass offering;server offer;not offer;specials offer;that written;
['sexi'],,
"['realli', 'good', 'onion', 'ever', 'food', 'soup', 'one', 'best']",really good;,food was;i had;soup had;it was;
"['joint', 'bengali', 'fast', 'clearli', 'food', 'favorit', 'say']",,i have;bengali joint;fast food;joint is;
"['picki', 'gross', 'actual']",not picky;actually gross;,i 'm;not 'm;it was;
"['wine', 'overal', 'solid', 'pp', 'includ', 'deal', 'well', 'less', 'restaur']",solid restaurant;including wine;solid deal;as well;,solid restaurant;less 40pp;solid deal;
"['wall', 'complet', 'first', 'welcom', 'get', 'sinc', 'help', 'staff', 'intimid', 'bite', 'quickli', 'liter', 'hesit', 'ask', 'hole', 'soon', 'friendli']",literally is;complete hole;very quickly;quickly as;as soon;friendly staff;n't hesitate;,it is;complete hole;it 's;you get;friendly staff;staff welcomes;you hesitate;n't hesitate;what get;
"['review', 'base', 'dim', 'sum', 'dinner', 'revisit', 'reconsid', 'would', 'definit', 'place']",definitely not;,this is;i reconsider;not for;dim sum;
"['roll', 'rice', 'insid', 'cost', 'tripl', 'turn', 'regular', 'extra', 'size']",regular roll;inside-out roll;roll more;not just;,it costs;2 costs;extra 2;regular roll;roll turn;inside roll;that 's;not 's;
"['john', 'name', 'corner', 'joe', 'even', 'around', 'make', 'place']",,place make;name make;
"['fishi', 'slightli', 'mouth', 'consist', 'perfect', 'littl', 'melt', 'creami', 'butteri']",little mouth;perfect consistency-not;too fishy;,it melted;little mouth;perfect consistency;not fishy;
"['final', 'unabl', 'gin', 'make', 'find', 'tonic']",finally did;n't find;,he did;he was;gin make;n't find;tonic find;
"['girlfriend', 'convinc', 'night', 'bite', 'go', 'quick']",other night;quick bite;,girlfriend convinced;me convinced;other night;quick bite;
"['tast', 'look', 'note', 'dim', 'chines', 'sum', 'also', 'lack', 'littl', 'steami', 'hot', 'fresh', 'ok', 'dish']",n't taste;little dishes;n't look;steamy hot;also note;note lack;,dim sum;sum is;n't taste;fresh taste;little dishes;dishes look;n't look;they note;lack note;
"['despit', 'review', 'previou', 'untast']",untasteful previous;previous review;,untasteful review;previous review;
"['believ', 'faci', 'heart', 'judg', 'prima', 'liter', 'tri', 'away', 'home', 'place']",n't judge;literate heart;,n't judge;place judge;you have;it try;it believe;
"['get', 'everyon', 'sure', 'sal', 'york', 'new', 'favorit', 'know']",know sal;new york;,everyone got;favorite got;sal know;new york;york know;
"['busi', 'brilliant', 'oper', 'well', 'run', 'think', 'absolut']",absolutely brilliant;well runned;runned business;,i think;it is;brilliant operation;
['also'],,they were;
"['get', 'peopl', 'servic', 'ask', 'ok']",n't get;,service is;some get;n't get;they asked;
"['final', 'ear', 'month', 'come', 'dine', 'speak', 'friend', 'make', 'much', 'time']",so much;finally made;,friends spoke;i made;time made;ear come;
"['good', 'want', 'thai', 'authent', 'go', 'place']",good authentic;authentic thai;,you want;good thai;authentic thai;thai want;place is;not is;
"['get', 'without', 'though', 'peopl', 'even', 'reserv', 'seat', 'one', 'saw', 'recommend']",i recommend;saw people;,i recommend;reservation getting;we saw;people seated;
"['grill', 'thing', 'edamam', 'chicken', 'moder', 'enjoy', 'special', 'pure']",only thing;moderately enjoyed;grilled chicken;edamame puree;,only thing;thing was;i enjoyed;grilled chicken;
"['restaur', 'neighborhood', 'good', 'come']",as good;,this is;restaurants come;
"['rice', 'want', 'chicken', 'ginger', 'duck', 'tri', 'roast', 'pork']",roast duck;,you want;roast duck;duck want;them try;
"['leav', 'miss', 'menu', 'like', 'order', 'feel', 'experi', 'full']",full experience;,you order;you leave;you missed;full experience;experience missed;
"['shanghaines', 'restaur', 'manhattan', 'us', 'chinatown', 'authent', 'one', 'definit', 'best']",more authentic;authentic shanghainese;shanghainese restaurants;manhattan chinatown;,authentic restaurants;shanghainese restaurants;best one;manhattan chinatown;
"['go', 'everi', 'citi', 'back', 'time']",,we go;we are;
"['th', 'pink', 'love', 'poni']",th pink;,we love;pink pony;pony love;
"['lot', 'eat', 'order', 'fast']",so eat;eat fast;,
"['accomod', 'staff']",very accomodating;,staff is;
